query,match,score,jacc_score
chiết xuất mạch nha tử lúa mạch,chiết xuất mạch nha lúa mạch,36.688206,0.8333333333333334
chiết xuất mạch nha tử lúa mạch,chiết xuất mạch nha từ lúa mạch,35.299564,0.8333333333333334
chất tạo bọt,chất chống tạo bọt,18.908014,1.0
lúa mì nguyên hạt giòn,bột lúa mì nguyên hạt,23.454983,0.8
lúa mì nguyên hạt giòn,lúa mì nguyên hạt hữu cơ,22.542706,0.8
bột đậu nành đã tách béo,bột đậu nành tách béo,27.276184,0.8333333333333334
bột đậu nành đã tách béo,bột đậu nành đã khử béo,25.875553,0.8333333333333334
các chất khoáng,các khoáng chất,16.854935,1.0
tinh bột biến tính dùng trong thực phẩm,tinh bột thực phẩm biến tính,30.184093,0.75
phẩm màu thực phẩm fd,phẩm màu thực phẩm,22.084808,0.75
phẩm màu thực phẩm fd,phẩm màu thực phẩm tổng hợp,20.571617,0.75
phẩm màu thực phẩm fd,màu thực phẩm,20.202248,0.75
phẩm màu thực phẩm fd,màu thực phẩm anthocyane,19.173145,0.75
phẩm màu thực phẩm fd,màu thực phẩm e160,19.173145,0.75
phẩm màu thực phẩm fd,màu thực phẩm tartrazine,19.173145,0.75
phẩm màu thực phẩm fd,màu thực phẩm tổng hợp,18.252592,0.75
phẩm màu thực phẩm fd,màu thực phẩm tự nhiên,18.252592,0.75
phẩm màu thực phẩm fd,màu thực phẩm nhân tạo,18.252592,0.75
đường dextrin,đường malto dextrin,14.007361,1.0
dinatri uridin 5 monophotphat,dinatri uridin 5' monophotphat,39.424477,1.0
dinatri uridin 5 monophotphat,dinatri guanosin 5' monophotphat,24.474731,0.75
dinatri uridin 5 monophotphat,dinatri inosin 5' monophotphat,24.474731,0.75
dinatri uridin 5 monophotphat,dinatri inosin 5 monophotphat,24.474731,0.75
dinatri undin e5 monophosphat,dinatri guanosin e5 monophosphat,20.813305,0.75
dinatri undin e5 monophosphat,dinatri uridin e5 monophosphat,20.813305,0.75
dinatri undin e5 monophosphat,dinatri inosin e5 monophosphat,20.813305,0.75
dinatri undin e5 monophosphat,dinatri guanosin e5' monophosphat,20.813305,0.75
dinatri undin e5 monophosphat,dinatri uridin e5' monophosphat,20.813305,0.75
dinatri undin e5 monophosphat,dinatri uridine e5 monophosphat,20.813305,0.75
hỗn hợp hương,hỗn hợp hương tổng hợp,14.715392,1.0
hỗn hợp hương,hỗn hợp hương tự nhiên,14.203831,1.0
hỗn hợp hương,hỗn hợp hương soda kem,14.203831,1.0
hỗn hợp hương,hỗn hợp hương lúa mạch tổng hợp,13.672445,1.0
hỗn hợp hương,hỗn hợp hương chanh tự nhiên,13.633176,1.0
hỗn hợp hương,hỗn hợp hương cam tự nhiên,13.633176,1.0
hỗn hợp hương,hỗn hợp hương hotdog tự nhiên,13.633176,1.0
hỗn hợp hương,hỗn hợp hương giống tự nhiên,13.633176,1.0
hỗn hợp hương,bột hỗn hợp hương thịt tự nhiên,13.109853,1.0
seaweed,dehydrated seaweed,10.633108,1.0
seaweed,seaweed sachet,10.633108,1.0
bột mạch nha,bột mạch nha sôcôla,18.065475,1.0
bột mạch nha,bột mì mạch nha,16.825615,1.0
trong bột phô mai,bột phô mai,19.478838,0.75
trong bột phô mai,bột phô mai cheddar,18.487307,0.75
trong bột phô mai,bột phô mai mozzarella,18.487307,0.75
trong bột phô mai,phô mai bột,18.316256,0.75
trong bột phô mai,bột hương phô mai,17.247448,0.75
trong bột phô mai,bột gia vị phô mai,16.301277,0.75
trong bột phô mai,bột whey hương phô mai,16.301277,0.75
trong bột phô mai,bột gia vị phô mai wasabi,15.457162,0.75
dinatri e5' quanylat,dinatri e5 quanylat,26.83433,1.0
haricot rouge,pâte de haricot rouge,21.855803,1.0
thịt đùi heo,thịt đùi heo xắt nhỏ,22.945425,1.0
thịt đùi heo,thịt nạc đùi heo,22.01782,1.0
dầu thực vật đường,đường dầu thực vật,21.737532,1.0
dầu thực vật đường,dầu thực vật,17.983393,0.75
dầu thực vật đường,dầu thực vật từ,17.101254,0.75
dầu thực vật đường,dầu thực vật tinh luyện,16.308952,0.75
dầu thực vật đường,dầu thực vật hydro hóa,16.308952,0.75
dầu thực vật đường,hỗn hợp dầu thực vật,16.308952,0.75
dầu thực vật đường,dầu thực vật tỉnh luyện,16.308952,0.75
dầu thực vật đường,dầu thực vật hỗn hợp,16.308952,0.75
dầu thực vật đường,dầu thực vật không hydro hóa,15.59252,0.75
acid acetic,acetic acid,16.563034,1.0
acid acetic,glacial acetic acid,15.318653,1.0
táo cô đặc,nước táo cô đặc,20.948143,1.0
táo cô đặc,nước ép táo cô đặc,20.029613,1.0
táo cô đặc,nước táo ép từ nước táo cô đặc,18.39482,1.0
táo cô đặc,nước táo ép cô đặc,17.184189,1.0
yến mạch nguyên chất nhập từ usa,yến mạch nguyên chất nhập khẩu từ úc,33.62858,0.8571428571428571
trái cam,chất xơ từ trái cam,13.139933,1.0
gạo huyết rồng,gạo lứt huyết rồng,27.274246,1.0
hương thực phẩm,hương thực phẩm tổng hợp,12.8652315,1.0
hương thực phẩm,hương thực phẩm tự nhiên,12.8652315,1.0
hương thực phẩm,hương thực phẩm nhân tạo,12.8652315,1.0
hương thực phẩm,hương liệu thực phẩm,12.205258,1.0
hương thực phẩm,hương thực phẩm tổng hợp hương vani,12.096201,1.0
hương thực phẩm,hương liệu thực phẩm tổng hợp,10.929251,1.0
hương thực phẩm,hương liệu dùng cho thực phẩm,10.929251,1.0
hương thực phẩm,hương vị thực phẩm nhân tạo,10.929251,1.0
hương thực phẩm,hương tổng hợp dùng trong thực phẩm,10.389465,1.0
chuỗi,fructo oligo saccharid chuỗi ngắn,8.54958,1.0
chuỗi,bột whey nước ép chuỗi có đặc,7.5617733,1.0
có thể chứa lúa mì,sản phẩm có thể chứa lúa mì,26.964943,1.0
có thể chứa lúa mì,có thể chứa lúa mạch,22.391674,0.8
có thể chứa lúa mì,có thể chứa một lượng rất ít lúa mì,22.305304,1.0
có thể chứa lúa mì,có chứa lúa mì,20.910727,0.8
có thể chứa lúa mì,sản phẩm có chứa lúa mì,18.94445,0.8
có thể chứa lúa mì,có chứa lúa mì contain wheat,18.94445,0.8
có thể chứa lúa mì,có chứa gluten lúa mì,18.105068,0.8
sản phẩm từ whey,sản phẩm whey,16.76395,0.75
sản phẩm từ whey,sản phẩm từ sữa,15.079323,0.75
sản phẩm từ whey,sản phẩm từ cá,15.079323,0.75
sản phẩm từ whey,sản phẩm từ dừa,15.079323,0.75
sản phẩm từ whey,các sản phẩm từ sữa,14.406742,0.75
sản phẩm từ whey,sản phẩm từ đậu nành,14.406742,0.75
sản phẩm từ whey,sản phẩm từ lúa mạch,14.406742,0.75
sản phẩm từ whey,sản phẩm từ đậu vỏ cứng,13.796389,0.75
sản phẩm từ whey,sản phẩm có chứa các sản phẩm từ cá,13.677754,0.75
đường tinh luyện re,đường tinh luyện,19.93827,0.75
đường tinh luyện re,muối bi đường tinh luyện,18.068878,0.75
đường tinh luyện re,đường kính trắng tinh luyện,16.017185,0.75
instant skim milk powder,skim milk powder,29.450785,0.75
gói hầm,gói thịt hầm,13.44846,1.0
gói hầm,gói hải sản hầm,12.50868,1.0
gói hầm,gói nước cốt bò hầm,11.691665,1.0
hỗn hợp cà chua,hỗn hợp cà phê,17.021881,0.75
hỗn hợp cà chua,hỗn hợp cà phê sữa,16.253271,0.75
hỗn hợp cà chua,hỗn hợp cà phê hòa tan,15.556962,0.75
hỗn hợp cà chua,hỗn hợp cà phê hoà tan,15.556962,0.75
hỗn hợp cà chua,hương cà chua tổng hợp,15.015148,0.75
hỗn hợp cà chua,nước cốt hỗn hợp cà phê rang xay,14.341466,0.75
bột thịt heo chiết xuất,bột chiết xuất thịt heo,23.158684,1.0
bột thịt heo chiết xuất,chiết xuất thịt heo,21.568867,0.8
bột thịt heo chiết xuất,chiết xuất từ thịt heo,20.418112,0.8
bột thịt heo chiết xuất,bột xương heo chiết xuất,19.878105,0.8
bột thịt heo chiết xuất,bột chiết xuất sườn heo,17.281065,0.8
bột thịt heo chiết xuất,bột thịt gà chiết xuất,17.127075,0.8
bột thịt heo chiết xuất,bột chiết xuất thịt bò,16.256918,0.8
bột thịt heo chiết xuất,bột chiết xuất từ thịt bò,15.364517,0.8
bột nấm men,bột chiết xuất nấm men,15.240534,1.0
bột nấm men,bột gia vị nấm men,15.240534,1.0
bột nấm men,chiết xuất nấm men dạng bột,14.456169,1.0
chất đều chỉnh độ acid,chất điều chỉnh độ acid,24.509346,0.8
chất đều chỉnh độ acid,chất diễu chỉnh độ acid,24.509346,0.8
chất đều chỉnh độ acid,chất điều chỉnh độ acid acid malic,24.16704,0.8
chất đều chỉnh độ acid,chất điều chỉnh độ độ acid,23.425188,0.8
chất đều chỉnh độ acid,chứa chất điều chỉnh độ acid,23.420254,0.8
chất đều chỉnh độ acid,caramen nhóm má chất điều chỉnh độ acid,21.526955,0.8
chất đều chỉnh độ acid,blend baking powder b201 chất điều chỉnh độ acid,20.697617,0.8
cà chua cổ đặc,cà chua cô đặc,17.659828,0.75
bột lúa mì nguyên hạt,lúa mì nguyên hạt giòn,23.454983,0.8
bột lúa mì nguyên hạt,lúa mì nguyên hạt hữu cơ,22.542706,0.8
bột lúa mì nguyên hạt,bột lúa mì nguyên cám,21.246077,0.8
bột lúa mì nguyên hạt,gồm bột lúa mì nguyên cảm,20.39326,0.8
bột lúa mì nguyên hạt,gồm bột lúa mì nguyên cám,20.39326,0.8
bột lúa mì nguyên hạt,bột lúa mì nguyên cám hữu cơ,19.611223,0.8
bột lúa mì nguyên hạt,bột hạt lúa mì cứng,17.606493,0.8
gelatin halal,gelatin halal bò,20.508762,1.0
clorid,natri clorid,9.21783,1.0
clorid,cholin clorid,9.21783,1.0
clorid,crôm clorid,9.21783,1.0
clorid,magiê clorid,9.21783,1.0
clorid,crom clorid,9.21783,1.0
clorid,magie clorid,9.21783,1.0
clorid,chrom clorid,9.21783,1.0
clorid,thiamin clorid hydroclorid,8.525293,1.0
dầu dừa đã hydro hóa,dầu thực vật đã hydro hóa,25.58879,0.8
dầu dừa đã hydro hóa,dầu dừa hydro hóa,25.158073,0.8
dầu dừa đã hydro hóa,dầu cọ tinh luyện đã hydro hóa,24.513449,0.8
dầu dừa đã hydro hóa,dầu thực vật đã hydro hóa hoàn toàn,23.530846,0.8
môn,khoai môn,9.552878,1.0
môn,môn sữa,9.552878,1.0
môn,hương khoai môn,8.835171,1.0
môn,khoai môn tươi,8.835171,1.0
môn,hương khoai môn tổng hợp,7.6810174,1.0
môn,hương khoai môn tổng hợp dùng cho thực phẩm,6.08994,1.0
sốt cá cơm lên men,bột chiết xuất cá cơm lên men,26.56694,0.8
chiết xuất cá ngừ,chiết xuất cá ngừ khô,24.895582,1.0
chiết xuất cá ngừ,chiết xuất cá,16.999645,0.75
chiết xuất cá ngừ,chiết xuất cá chiết xuất hành,16.060251,0.75
chiết xuất cá ngừ,bột cá chiết xuất,14.421253,0.75
xốt sô cô la,sô cô la,23.71067,0.75
xốt sô cô la,hương sô cô la,22.585337,0.75
xốt sô cô la,sô cô la sữa,22.585337,0.75
xốt sô cô la,sô cô la trắng,22.585337,0.75
xốt sô cô la,hạt sô cô la,22.585337,0.75
xốt sô cô la,sô cô la đen,22.585337,0.75
xốt sô cô la,sô cô la vụn,22.585337,0.75
xốt sô cô la,bột sô cô la,22.585337,0.75
xốt sô cô la,lớp phủ sô cô la,21.571638,0.75
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa các nguyên liệu có nguồn gốc từ thủy sản,51.427704,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,50.917118,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa các nguyên liệu có nguồn gốc từ đậu nành,50.917118,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mạch,50.917118,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,tự nhiên sản phẩm chứa các nguyên liệu có nguồn gốc từ đậu nành,48.21999,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,48.21999,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,hỗn hợp amino acid sản phẩm chứa các nguyên liệu có nguồn gốc từ thủy sản,46.34317,0.9090909090909091
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa nguyên liệu có nguồn gốc từ sữa,45.419384,0.8181818181818182
sản phẩm chứa các nguyên liệu có nguồn gốc từ trứng,sản phẩm chứa nguyên liệu có nguồn gốc từ mè,45.419384,0.8181818181818182
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,53.69651,1.0
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,50.736282,1.0
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mạch,48.26719,0.9090909090909091
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa nguyên liệu có nguồn gốc từ sữa,47.98819,0.8181818181818182
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa nguyên liệu có nguồn gốc từ mè,47.98819,0.8181818181818182
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa nguyên liệu có nguồn gốc từ thủy sản,47.08907,0.8181818181818182
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa nguyên liệu có nguồn gốc từ đậu nành,46.590393,0.8181818181818182
sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,chất tạo mau erythrosin tổng hợp sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,45.722202,1.0
chất tạo ngọt aspartam tổng hợp sản phẩm chứa nguyên liệu có nguồn gốc từ thủy sản,chất tạo mau erythrosin tổng hợp sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,50.51893,0.8125
hương hào tổng hợp,hương hào chay tổng hợp,19.073332,1.0
hương hào tổng hợp,hương tổng hợp,12.247448,0.75
hương hào tổng hợp,hỗn hợp hương tổng hợp,11.922316,0.75
hương hào tổng hợp,hương năm hương tổng hợp,11.775769,0.75
hương hào tổng hợp,hương nấm hương tổng hợp,11.775769,0.75
hương hào tổng hợp,hương hương thảo tổng hợp,11.775769,0.75
hương hào tổng hợp,hương liệu tổng hợp,11.521962,0.75
hương hào tổng hợp,hương vani tổng hợp,11.521962,0.75
hương hào tổng hợp,hương thịt tổng hợp,11.521962,0.75
dha từ đầu cá,dha từ đầu ca,22.519785,0.75
dha từ đầu cá,dha từ đầu c,22.519785,0.75
dha từ đầu cá,từ đầu cá,20.110828,0.75
dha từ đầu cá,dha từ dầu cá,18.63321,0.75
dha từ đầu cá,có thể chứa dha từ dầu cá,15.929553,0.75
phô mai kem,phô mai kem tươi,22.648373,1.0
màu thực phẩm ponceau e4r,màu thực phẩm tổng hợp ponceau e4r,30.074518,1.0
đạm thực vật thủy phần,đạm thực vật thủy phân,27.508781,0.8
đạm thực vật thủy phần,đạm thực vật thủy phân từ đậu nành,24.428204,0.8
chất tạo hương tự nhiên,chất tạo màu tự nhiên,16.662216,0.8
chất tạo hương tự nhiên,chất tạo ngọt tự nhiên,16.662216,0.8
chất tạo hương tự nhiên,chất tạo màu  tự nhiên,16.662216,0.8
chất tạo hương tự nhiên,chất tạo màu riboflavin tự nhiên,15.813441,0.8
chất tạo hương tự nhiên,chất tạo màu caramel tự nhiên,15.813441,0.8
chất tạo hương tự nhiên,chất tạo màu paprika oleoresin tự nhiên,15.049832,0.8
chất tạo hương tự nhiên,chất tạo ngọt tự nhiên steviol glycosid,15.049832,0.8
chất tạo hương tự nhiên,chất tạo màu beta caroten tự nhiên,15.049832,0.8
